user_id,platform,country_tier,channel_tier,install_day,install_week,n_install_days,n_platforms,n_countries,n_channels,total_events,active_days_count,first_active_day,last_active_day,distinct_hours_count,retention_d1,retention_d2,retention_d3,retention_d4,retention_d5,retention_d6,retention_d7,events_d0,events_d1,events_d2,events_d3,events_d4,events_d5,events_d6,events_d7,session_count,session_days_count,ad_impression_count,ad_reward_count,ad_days_count,ad_revenue_usd_sum,ad_revenue_usd_mean,ad_revenue_usd_max,unique_ad_networks,unique_ad_placements,iap_count,iap_days_count,iap_revenue_usd_sum,iap_revenue_usd_mean,iap_revenue_usd_max,unique_products_bought,first_iap_day,last_iap_day,revenue_d0,revenue_d1,revenue_d2,revenue_d3,revenue_d4,revenue_d5,revenue_d6,revenue_d7,total_revenue_d7,ltv_d8_d180,active_day_span,avg_sessions_per_active_day,is_payer_d7,is_payer_d8_d180,ad_revenue_ratio_d7,iap_revenue_ratio_d7
1698,android,VN,92247aa9,1,0,2,1,3,2,153,8,0,7,23,1,1,1,1,1,1,1,37,25,20,13,10,19,16,13,58,8,95,95,8,0.37271,0.0039232631578947,0.015012,9,9,0,0,0.0,0.0,0.0,0,-1,-1,0.108318,0.055405,0.037093,0.010006,0.007146,0.065089,0.03689,0.052763,0.37271,2.67574,8,7.25,0,1,1.0,0.0
50536,android,RU,92247aa9,10,1,4,1,3,2,540,8,0,7,20,1,1,1,1,1,1,1,16,33,169,132,122,60,1,7,179,8,360,360,6,3.616257,0.0100451583333333,0.048977,8,8,1,1,4.584870917296364,4.584870917296364,4.584870917296364,1,1,1,0.029388,5.019173917296364,1.997164,0.61721,0.377904,0.1602879999999999,0.0,0.0,8.201127917296363,1.18904,8,22.375,1,1,0.4409462986637768,0.5590537013362232
79503,ios,OTHER,249fc9c1,1,0,1,1,1,1,4,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,0,0,0.0,0.0
19745,android,RU,92247aa9,3,0,3,1,2,2,828,8,0,7,24,1,1,1,1,1,1,1,108,81,106,130,69,81,163,90,132,8,696,696,8,0.712411,0.0010235790229885,0.005645,8,7,0,0,0.0,0.0,0.0,0,-1,-1,0.141188,0.09009,0.111509,0.100996,0.063855,0.046223,0.1003,0.0582499999999999,0.712411,12.090298,8,16.5,0,1,1.0,0.0
24829,android,UA,92247aa9,3,0,1,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,0,0,0.0,0.0
32260,android,BR,92247aa9,19,2,2,1,2,1,44,8,0,7,15,1,1,1,1,1,1,1,5,5,3,1,5,11,5,9,2,1,42,42,8,0.281134,0.0066936666666666,0.012557,5,5,0,0,0.0,0.0,0.0,0,-1,-1,0.015876,0.032832,0.021735,0.005167,0.0384,0.084826,0.039056,0.043242,0.281134,1.2707009999999996,8,0.25,0,1,1.0,0.0
9272,android,RU,bb16a88d,13,1,2,1,2,3,1250,8,0,7,18,1,1,1,1,1,1,1,121,218,130,165,189,132,130,165,95,8,1155,1155,8,1.198857,0.0010379714285714,0.011018,8,7,0,0,0.0,0.0,0.0,0,-1,-1,0.122143,0.244347,0.127499,0.154214,0.194684,0.109956,0.101306,0.144708,1.198857,6.029855,8,11.875,0,1,1.0,0.0
89277,ios,OTHER,bb16a88d,3,0,1,1,1,1,4,2,0,1,2,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,4,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,0,0,0.0,0.0
2034,android,US,92247aa9,13,1,1,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,0,0,0.0,0.0
62538,android,RU,bb16a88d,2,0,3,1,3,2,1286,8,0,7,20,1,1,1,1,1,1,1,145,182,149,230,224,59,85,212,46,8,1240,1240,8,0.659612,0.0005319451612903,0.014179,9,9,0,0,0.0,0.0,0.0,0,-1,-1,0.04742,0.174676,0.104556,0.172752,0.085388,0.017492,0.02046,0.036868,0.659612,1.932148,8,5.75,0,1,1.0,0.0
37528,ios,CZ,bb16a88d,0,0,3,1,4,1,1760,7,0,7,16,0,1,1,1,1,1,1,32,0,336,208,288,144,240,512,0,0,1744,1744,7,35.560592,0.020390247706422,0.041964,5,5,16,1,91.6337260173531,5.727107876084569,5.727107876084569,1,0,0,92.0618700173531,0.0,8.183104,4.892688,8.31256,2.555664,3.863088,7.325344,127.1943180173531,19.883797,8,0.0,1,1,0.2795768911245585,0.7204231088754415
10048,android,IR,92247aa9,14,2,3,1,2,2,185,7,0,7,17,1,1,1,1,0,1,1,54,26,50,34,4,0,11,6,34,5,151,151,7,0.033165,0.0002196357615894,0.003557,4,4,0,0,0.0,0.0,0.0,0,-1,-1,0.003113,0.000719,0.013587,0.001945,0.000634,0.0,0.012303,0.000864,0.033165,0.0529739999999999,8,4.857142857142857,0,1,1.0,0.0
14973,android,RU,bb16a88d,0,0,2,1,1,2,4,2,0,5,2,0,0,0,0,1,0,0,3,0,0,0,0,1,0,0,3,1,1,1,1,0.034925,0.034925,0.034925,1,1,0,0,0.0,0.0,0.0,0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.034925,0.0,0.0,0.034925,0.0,6,1.5,0,0,1.0,0.0
33411,android,RU,bb16a88d,12,1,1,1,1,1,6,1,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.0,0,0,0.0,0.0
16432,ios,OTHER,92247aa9,0,0,1,1,1,1,77,8,0,7,11,1,1,1,1,1,1,1,8,5,15,9,20,12,3,5,0,0,77,77,8,0.939962,0.0122072987012987,0.01799,4,4,0,0,0.0,0.0,0.0,0,-1,-1,0.081833,0.046667,0.186398,0.086733,0.277277,0.154042,0.035278,0.071734,0.939962,17.697550405008045,8,0.0,0,1,1.0,0.0
30081,ios,US,92247aa9,29,4,2,2,2,2,10,2,0,1,3,1,0,0,0,0,0,0,9,1,0,0,0,0,0,0,9,2,1,1,1,0.064763,0.064763,0.064763,1,1,0,0,0.0,0.0,0.0,0,-1,-1,0.064763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064763,0.0,2,4.5,0,0,1.0,0.0
11566,android,RU,bb16a88d,19,2,2,1,2,2,1174,8,0,7,21,1,1,1,1,1,1,1,169,149,126,142,127,167,190,104,3,1,1171,1171,8,1.663297,0.0014204073441502,0.018945,10,9,0,0,0.0,0.0,0.0,0,-1,-1,0.281142,0.301871,0.226726,0.287025,0.284397,0.126995,0.10468,0.050461,1.663297,10.341018,8,0.375,0,1,1.0,0.0
15813,android,TR,bb16a88d,0,0,2,1,2,2,998,8,0,7,18,1,1,1,1,1,1,1,198,146,183,63,87,117,97,107,124,8,874,874,8,1.865111,0.0021339942791762,0.027226,9,9,0,0,0.0,0.0,0.0,0,-1,-1,0.543512,0.346252,0.101554,0.061512,0.222886,0.244268,0.199944,0.145183,1.865111,6.441095000000002,8,15.5,0,1,1.0,0.0
59736,ios,RU,92247aa9,29,4,2,2,3,1,610,8,0,7,23,1,1,1,1,1,1,1,71,103,65,77,78,76,43,97,21,6,589,589,8,0.457893,0.0007774074702886,0.05654,9,9,0,0,0.0,0.0,0.0,0,-1,-1,0.163559,0.094637,0.013754,0.03744,0.050601,0.039473,0.017794,0.040635,0.457893,1.2761150000000003,8,2.625,0,1,1.0,0.0
9311,android,OTHER,92247aa9,11,1,1,1,1,1,6,1,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.0,0,0,0.0,0.0
2811,android,RU,92247aa9,25,3,2,1,1,1,777,8,0,7,22,1,1,1,1,1,1,1,100,89,83,97,99,123,93,93,0,0,777,777,8,1.033408,0.0013299974259974,0.063241,9,8,0,0,0.0,0.0,0.0,0,-1,-1,0.200352,0.072218,0.150473,0.135336,0.142893,0.154324,0.093238,0.084574,1.033408,16.1959,8,0.0,0,1,1.0,0.0
52728,android,BY,92247aa9,2,0,1,1,1,1,401,8,0,7,16,1,1,1,1,1,1,1,57,49,22,96,23,38,74,42,0,0,401,401,8,0.644825,0.0016080423940149,0.02214,9,9,0,0,0.0,0.0,0.0,0,-1,-1,0.125388,0.0512,0.019267,0.088554,0.035827,0.103133,0.150488,0.070968,0.644825,5.5735889999999975,8,0.0,0,1,1.0,0.0
57704,android,RU,92247aa9,7,1,2,2,2,1,66,6,0,7,11,0,1,1,0,1,1,1,14,0,19,7,0,16,9,1,3,1,63,63,6,0.285552,0.0045325714285714,0.009229,6,6,0,0,0.0,0.0,0.0,0,-1,-1,0.054298,0.0,0.09253,0.028266,0.0,0.070861,0.03519,0.004407,0.285552,12.508067000000006,8,0.5,0,1,1.0,0.0
3143,android,US,1e3b259e,0,0,1,1,2,2,8,5,0,7,5,1,0,1,0,1,0,1,3,1,0,1,0,2,0,1,3,1,5,5,4,0.081789,0.0163578,0.019995,3,3,0,0,0.0,0.0,0.0,0,-1,-1,0.0,0.008202,0.0,0.019995,0.0,0.036972,0.0,0.01662,0.081789,0.632706,8,0.6,0,1,1.0,0.0
45274,android,RU,92247aa9,5,0,2,1,1,1,17,7,0,7,8,1,1,1,1,1,0,1,4,5,1,2,2,1,0,2,11,6,6,6,4,0.096257,0.0160428333333333,0.018369,3,3,0,0,0.0,0.0,0.0,0,-1,-1,0.018369,0.027134,0.0,0.018215,0.0,0.0,0.0,0.032539,0.096257,2.604674000000001,8,1.5714285714285714,0,1,1.0,0.0
27174,android,IR,8ad56f16,0,0,4,1,5,2,130,2,0,7,4,0,0,0,0,0,0,1,2,0,0,0,0,0,0,128,2,1,128,128,1,0.082064,0.000641125,0.001261,4,4,0,0,0.0,0.0,0.0,0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082064,0.082064,0.0,8,1.0,0,0,1.0,0.0
59957,android,OTHER,8ad56f16,4,0,2,1,1,1,7,1,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,1,1,1,1,0.056816,0.056816,0.056816,1,1,0,0,0.0,0.0,0.0,0,-1,-1,0.056816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056816,0.0,1,6.0,0,0,1.0,0.0
65774,ios,FR,bb16a88d,0,0,2,2,2,2,90,5,0,6,8,1,1,1,0,0,1,0,22,25,40,2,0,0,1,0,21,4,69,69,5,1.511639,0.0219078115942028,0.117271,6,6,0,0,0.0,0.0,0.0,0,-1,-1,0.538938,0.356173,0.399112,0.100145,0.0,0.0,0.117271,0.0,1.511639,144.2481735429637,7,4.2,0,1,1.0,0.0
48594,android,RU,92247aa9,7,1,3,1,3,2,98,8,0,7,11,1,1,1,1,1,1,1,18,2,1,4,4,15,46,8,16,1,82,82,8,0.277529,0.0033845,0.017518,7,7,0,0,0.0,0.0,0.0,0,-1,-1,0.006084,0.012853,0.002586,0.057246,0.013881,0.0542319999999999,0.109663,0.020984,0.277529,3.716211,8,2.0,0,1,1.0,0.0
34361,android,UA,92247aa9,12,1,2,1,2,1,614,7,0,7,18,1,1,1,1,0,1,1,101,27,51,53,104,0,101,177,9,1,605,605,7,0.710226,0.0011739272727272,0.006931,8,8,0,0,0.0,0.0,0.0,0,-1,-1,0.043136,0.007776,0.095288,0.062199,0.258287,0.0,0.131438,0.112102,0.710226,9.056162999999998,8,1.2857142857142858,0,1,1.0,0.0
6188,android,OTHER,bb16a88d,9,1,3,1,2,2,33,2,0,1,12,1,0,0,0,0,0,0,27,6,0,0,0,0,0,0,29,2,4,4,1,0.0969339999999999,0.0242334999999999,0.02823,2,2,0,0,0.0,0.0,0.0,0,-1,-1,0.0969339999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0969339999999999,0.0,2,14.5,0,0,1.0,0.0
40081,android,OTHER,8ad56f16,9,1,2,1,2,2,189,8,0,7,23,1,1,1,1,1,1,1,12,33,15,27,26,30,21,25,179,8,10,10,4,0.121322,0.0121322,0.019015,5,5,0,0,0.0,0.0,0.0,0,-1,-1,0.0,0.065421,0.0,0.031223,0.0,0.010463,0.0,0.014215,0.121322,18.199124,8,22.375,0,1,1.0,0.0
25794,ios,ES,0487c9df,18,2,1,1,1,1,4,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,0,0,0.0,0.0
44593,android,UA,bb16a88d,9,1,2,1,2,2,163,8,0,7,19,1,1,1,1,1,1,1,17,27,21,22,29,15,15,17,163,8,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.79298597756414,8,20.375,0,1,0.0,0.0
81221,android,OTHER,bb16a88d,3,0,1,1,1,1,2,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0,0,0.0,0.0
81187,android,IR,92247aa9,15,2,1,1,1,1,2,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0,0,0.0,0.0
32518,android,RU,92247aa9,14,2,3,1,2,2,209,8,0,7,16,1,1,1,1,1,1,1,7,33,29,4,2,17,33,84,6,1,203,203,8,0.385193,0.0018975024630541,0.019125,8,7,0,0,0.0,0.0,0.0,0,-1,-1,0.001567,0.092184,0.060939,0.012604,0.03825,0.023895,0.057453,0.098301,0.385193,1.0349780000000002,8,0.75,0,1,1.0,0.0
59872,android,UZ,92247aa9,28,4,2,2,3,2,506,8,0,7,22,1,1,1,1,1,1,1,60,64,56,59,53,83,50,81,63,8,443,443,8,1.978845,0.0044669187358916,0.033059,11,10,0,0,0.0,0.0,0.0,0,-1,-1,0.209513,0.201035,0.332226,0.302554,0.231085,0.261027,0.14628,0.2951249999999999,1.978845,13.821821000000002,8,7.875,0,1,1.0,0.0
56783,android,VN,92247aa9,24,3,2,1,2,2,195,7,0,7,10,0,1,1,1,1,1,1,49,0,3,3,6,40,40,54,3,1,192,192,7,0.256071,0.001333703125,0.006745,8,7,0,0,0.0,0.0,0.0,0,-1,-1,0.056747,0.0,0.004461,0.004171,0.007213,0.056962,0.055422,0.0710949999999999,0.256071,3.112515,8,0.4285714285714285,0,1,1.0,0.0
70950,android,UZ,92247aa9,20,2,2,1,2,1,916,8,0,7,21,1,1,1,1,1,1,1,127,120,111,148,133,61,95,121,2,1,914,914,8,0.877345,0.0009598960612691,0.009247,11,10,0,0,0.0,0.0,0.0,0,-1,-1,0.129632,0.115953,0.101042,0.1513,0.1398339999999999,0.084195,0.057129,0.09826,0.877345,8.403279000000001,8,0.25,0,1,1.0,0.0
8969,android,RU,92247aa9,6,0,3,1,2,1,1506,8,0,7,24,1,1,1,1,1,1,1,276,191,246,181,184,142,184,102,6,2,1500,1500,8,1.845277,0.0012301846666666,0.006122,9,8,0,0,0.0,0.0,0.0,0,-1,-1,0.379984,0.215854,0.253229,0.212644,0.217145,0.210542,0.219305,0.136574,1.845277,12.856787,8,0.75,0,1,1.0,0.0
19734,android,RU,bb16a88d,11,1,3,1,3,3,894,8,0,7,22,1,1,1,1,1,1,1,114,101,100,112,136,117,102,112,5,1,889,889,8,2.772517,0.0031186917885264,0.005411,9,8,0,0,0.0,0.0,0.0,0,-1,-1,0.307358,0.429614,0.318951,0.4228459999999999,0.39778,0.342786,0.298162,0.2550199999999999,2.772517,8.902385000000002,8,0.625,0,1,1.0,0.0
17705,android,OTHER,bb16a88d,0,0,2,1,2,2,179,7,0,7,14,0,1,1,1,1,1,1,32,0,27,17,26,30,23,24,4,1,175,175,7,0.826415,0.0047223714285714,0.066069,7,7,0,0,0.0,0.0,0.0,0,-1,-1,0.083897,0.0,0.102044,0.053943,0.102717,0.244182,0.1315909999999999,0.108041,0.826415,0.210282,8,0.5714285714285714,0,1,1.0,0.0
46257,ios,FR,bb16a88d,8,1,1,1,1,1,6,1,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,1,1,1,1,0.084269,0.084269,0.084269,1,1,0,0,0.0,0.0,0.0,0,-1,-1,0.084269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084269,0.0,1,5.0,0,0,1.0,0.0
85304,android,RU,bb16a88d,15,2,1,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,0,0,0.0,0.0
88476,android,UA,92247aa9,16,2,1,1,1,1,2,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0,0,0.0,0.0
66827,android,RU,92247aa9,8,1,3,2,3,3,10,1,0,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10.0,0,0,0.0,0.0
42038,android,RU,92247aa9,4,0,2,1,2,2,155,5,0,6,13,1,1,0,0,1,1,0,19,70,24,0,0,28,14,0,47,5,108,108,5,8.23672,0.0762659259259259,0.253297,7,7,0,0,0.0,0.0,0.0,0,-1,-1,1.237524,3.09003,1.263976,0.0,0.0,1.73982,0.90537,0.0,8.23672,2.199501,7,9.4,0,1,1.0,0.0
65869,ios,US,92247aa9,11,1,1,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,0,0,0.0,0.0
62077,android,OTHER,0487c9df,0,0,3,1,2,3,659,8,0,7,23,1,1,1,1,1,1,1,95,215,97,45,38,98,43,28,7,1,652,652,8,4.163183,0.00638525,0.084282,7,7,0,0,0.0,0.0,0.0,0,-1,-1,0.937718,1.201172,0.59817,0.309914,0.217897,0.573992,0.2060519999999999,0.118268,4.163183,2.327677,8,0.875,0,1,1.0,0.0
39215,android,IN,bb16a88d,29,4,2,2,2,2,548,8,0,7,20,1,1,1,1,1,1,1,11,56,157,168,31,41,24,60,94,8,454,454,8,0.253961,0.000559385462555,0.00544,9,8,0,0,0.0,0.0,0.0,0,-1,-1,0.00544,0.047745,0.087087,0.066602,0.009822,0.012173,0.006366,0.018726,0.253961,0.170263,8,11.75,0,1,1.0,0.0
36022,android,BR,bb16a88d,28,4,2,1,2,2,8,1,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6,1,2,2,1,0.011366,0.005683,0.006525,1,1,0,0,0.0,0.0,0.0,0,-1,-1,0.011366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011366,0.0,1,6.0,0,0,1.0,0.0
28230,android,RU,92247aa9,26,3,2,2,3,3,15,5,0,6,8,1,0,1,1,0,1,0,10,2,0,1,1,0,1,0,15,5,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,3.0,0,0,0.0,0.0
16832,android,OTHER,92247aa9,3,0,2,1,2,1,425,5,0,4,20,1,1,1,1,0,0,0,94,89,104,63,75,0,0,0,4,1,421,421,5,0.313046,0.0007435771971496,0.002194,9,8,0,0,0.0,0.0,0.0,0,-1,-1,0.067126,0.065045,0.0738,0.050901,0.056174,0.0,0.0,0.0,0.313046,0.0,5,0.8,0,0,1.0,0.0
2755,android,UZ,8ad56f16,3,0,1,1,1,1,50,7,0,6,15,1,1,1,1,1,1,0,30,3,2,5,4,4,2,0,30,7,20,20,3,0.047674,0.0023837,0.006276,7,6,0,0,0.0,0.0,0.0,0,-1,-1,0.04387,0.0,0.0,0.000919,0.0,0.002885,0.0,0.0,0.047674,0.0,7,4.285714285714286,0,0,1.0,0.0
29306,android,OTHER,92247aa9,0,0,3,1,3,2,9,2,0,6,3,0,0,0,0,0,1,0,8,0,0,0,0,0,1,0,8,1,0,0,0,0.0,0.0,0.0,0,0,1,1,1.219506486665867,1.219506486665867,1.219506486665867,1,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.219506486665867,0.0,1.219506486665867,63.86708666249808,7,4.0,1,1,0.0,1.0
66326,ios,UZ,bb16a88d,6,0,3,2,3,3,23,2,0,1,5,1,0,0,0,0,0,0,22,1,0,0,0,0,0,0,23,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.146448,2,11.5,0,1,0.0,0.0
51417,android,FR,92247aa9,0,0,2,1,2,1,30,7,0,7,9,1,1,1,0,1,1,1,6,4,3,3,0,3,5,6,2,1,28,28,7,0.100887,0.0036031071428571,0.005804,4,4,0,0,0.0,0.0,0.0,0,-1,-1,0.011778,0.009734,0.0096189999999999,0.010112,0.0,0.012396,0.018705,0.028543,0.100887,1.7797369999999997,8,0.2857142857142857,0,1,1.0,0.0
92266,ios,US,bb16a88d,3,0,1,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,0,0,0.0,0.0
23592,ios,US,bb16a88d,1,0,1,1,1,1,1,1,3,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,1,1,4.99,4.99,4.99,1,3,3,0.0,0.0,0.0,4.99,0.0,0.0,0.0,0.0,4.99,21.255545,1,0.0,1,1,0.0,1.0
24264,android,IN,92247aa9,0,0,1,1,1,1,268,8,0,7,16,1,1,1,1,1,1,1,28,20,24,21,40,54,43,38,0,0,268,268,8,0.542539,0.0020243992537313,0.006319,8,7,0,0,0.0,0.0,0.0,0,-1,-1,0.07914,0.0506589999999999,0.046326,0.037937,0.09469,0.086779,0.064478,0.0825299999999999,0.542539,6.638945000000002,8,0.0,0,1,1.0,0.0
40406,android,RU,bb16a88d,4,0,1,1,1,1,54,8,0,7,12,1,1,1,1,1,1,1,17,6,4,4,4,4,8,7,44,8,8,8,3,2.9209310000000004,0.365116375,0.603588,4,4,2,2,24.66964046493503,12.334820232467514,21.033040963747556,2,0,6,4.811608501187472,0.5562590000000001,0.0,0.0,0.0,0.0,21.033040963747556,1.189663,27.590571464935028,25.675880917014496,8,5.5,1,1,0.1058669989388303,0.8941330010611697
64862,android,UA,92247aa9,7,1,4,2,3,3,1150,8,0,7,24,1,1,1,1,1,1,1,165,191,125,147,126,116,125,155,39,7,1111,1111,8,8.777656,0.0079006804680468,0.115345,11,16,0,0,0.0,0.0,0.0,0,-1,-1,1.35378,2.364097,1.325601,1.10532,0.710541,0.94537,0.573541,0.399406,8.777656,11.699946000000002,8,4.875,0,1,1.0,0.0
31728,android,RU,92247aa9,8,1,1,1,1,1,7,1,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.0,0,0,0.0,0.0
14540,ios,JP,92247aa9,0,0,3,2,3,2,389,8,0,7,18,1,1,1,1,1,1,1,72,45,56,29,26,58,64,39,10,1,379,379,8,0.795191,0.0020981292875989,0.0292,10,9,0,0,0.0,0.0,0.0,0,-1,-1,0.098116,0.080886,0.115151,0.072802,0.122983,0.130338,0.114787,0.060128,0.795191,8.138462999999998,8,1.25,0,1,1.0,0.0
6325,android,RU,92247aa9,10,1,3,2,2,2,443,7,0,7,13,1,1,1,0,1,1,1,59,5,85,166,0,58,30,40,9,2,434,434,7,0.529745,0.0012206105990783,0.011971,8,7,0,0,0.0,0.0,0.0,0,-1,-1,0.049739,0.003755,0.100081,0.21069,0.0,0.068165,0.040398,0.056917,0.529745,1.410225,8,1.2857142857142858,0,1,1.0,0.0
21904,ios,RU,92247aa9,11,1,4,2,3,3,45,8,0,7,16,1,1,1,1,1,1,1,12,1,4,6,1,5,8,8,45,8,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7627849999999999,8,5.625,0,1,0.0,0.0
39616,android,JP,92247aa9,6,0,2,1,3,1,9,1,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9.0,0,0,0.0,0.0
8414,ios,RU,0487c9df,0,0,1,1,1,1,2,2,2,3,2,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,2,0.033403,0.0167015,0.019549,1,1,0,0,0.0,0.0,0.0,0,-1,-1,0.0,0.0,0.019549,0.013854,0.0,0.0,0.0,0.0,0.033403,3.124977,2,0.0,0,1,1.0,0.0
96548,android,OTHER,bb16a88d,7,1,1,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,0,0,0.0,0.0
16457,ios,OTHER,bb16a88d,29,4,2,1,1,2,7,1,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,1,1,1,1,0.081355,0.081355,0.081355,1,1,0,0,0.0,0.0,0.0,0,-1,-1,0.081355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081355,0.0,1,6.0,0,0,1.0,0.0
